"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Jamaica","JAM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.242","74.913","74.526","74.099","73.623","73.104","72.553","71.962","71.079","70.372","69.648","69.154","68.685","68.5","68.227","67.95","67.647","67.326","64.919","63.217","63.973","63.925","65.126","65.845","68.997","68.463","69.243","69.126","70.801","68.658","71.001","70.752","",
"Jordan","JOR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.524","40.306","40.502","40.662","40.748","40.833","40.858","40.893","40.903","40.874","40.347","39.901","38.971","39.465","39.957","39.409","41.614","41.368","41.998","41.383","40.933","39.901","38.938","38.058","39.321","40.676","42.054","41.045","41.241","42.055","40.726","41.424","",
"Japan","JPN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.896","71.389","71.571","71.643","71.776","72.286","72.859","72.911","72.776","72.86","73.009","72.731","72.729","72.72","73.136","73.612","74.047","74.244","74.349","74.413","74.322","74.419","75.326","76.086","76.498","77.423","78.209","79.455","80.242","80.296","80.639","81.266","",
"Kazakhstan","KAZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.26","75.548","75.965","76.481","76.801","76.795","76.705","76.678","76.539","76.275","76.019","75.938","76.263","76.451","76.141","76.452","77.178","77.824","77.503","77.225","77.057","77.007","77.051","77.151","77.291","77.444","77.605","77.779","78.022","77.308","77.825","77.032","",
"Kenya","KEN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.056","73.924","73.776","73.632","73.499","73.398","73.313","73.244","73.16","73.242","73.323","73.402","73.482","73.564","73.648","73.735","73.824","73.914","74.006","74.105","74.21","74.317","74.421","74.524","74.621","74.713","74.566","74.421","74.263","73.559","74.033","74.071","",
"Kyrgyz Republic","KGZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.915","75.019","76.23","77.852","78.357","77.987","77.409","77.33","77.127","76.785","76.458","76.507","76.102","75.702","75.747","75.538","74.924","74.262","73.929","73.833","73.004","70.473","68.611","67.513","67.825","67.462","65.934","66.99","67.177","67.752","68.064","68.941","",
"Cambodia","KHM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.617","80.442","80.39","82.85","82.536","82.397","81.745","81.031","80.3","79.592","78.869","78.132","77.382","76.626","75.862","75.086","74.296","73.498","72.696","71.887","71.071","70.25","71.575","72.881","74.169","75.429","76.663","77.871","79.055","78.451","79.259","79.45","",
"Kiribati","KIR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.07","63.383","63.51","64.292","64.699","64.915","65.34","63.594","63.583","64.493","64.971","65.684","65.478","66.373","66.352","66.428","66.413","66.145","65.533","65.853","66.203","66.37","66.654","67.92","68.509","68.74","69.183","69.209","69.388","68.465","68.978","70.471","",
"Kuwait","KWT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.537","64.831","65.203","67.129","68.33","68.42","67.92","67.487","67.209","67.148","67.34","67.782","68.441","69.222","69.576","69.333","69.114","69.147","69.413","69.889","70.743","71.741","72.542","73.147","74.173","74.608","74.633","74.794","74.668","71.285","72.498","73.796","",
"Latin America & Caribbean (excluding high income)","LAC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.8079686315592","65.0744118633258","65.4560338506115","65.7291100271486","65.9748020103314","65.4589755067818","66.362920653407","66.5888413552149","66.6724337875347","66.5422745581139","66.6563818451476","66.8384410550563","67.1428127215199","67.7257320924736","68.11662851785","68.3697262679789","68.3034929892596","68.1973726991465","68.5743562034573","68.0620812870517","67.7512598568906","68.3369002810012","68.1786185586356","68.0129924569571","68.2108824597277","68.3231751281539","68.5854207623103","68.8803378294495","69.2662534614568","65.1986783117976","67.9455715999038","68.663597072691","",
"Lao PDR","LAO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.354","68.192","68.006","67.692","67.429","67.164","66.919","66.842","66.585","66.399","66.211","66.008","65.792","65.559","65.273","64.909","64.609","64.316","64.054","63.761","63.501","63.253","63.014","62.803","62.578","62.345","62.143","61.985","61.87","61.312","61.11","61.965","",
"Lebanon","LBN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.14","45.944","45.955","46.024","46.105","45.826","45.922","45.911","46.092","46.228","46.224","46.297","46.406","46.382","46.251","46.117","45.982","46.497","47.017","47.546","48.084","48.634","49.2","49.781","50.486","51.32","52.157","52.982","53.787","48.847","50.278","50.374","",
"Liberia","LBR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.546","78.313","78.068","77.889","77.838","77.812","78.019","78.075","78.104","78.133","78.184","78.226","78.077","78.094","78.138","78.2","78.26","78.304","78.324","78.321","78.319","78.301","78.276","78.191","78.087","77.982","77.886","77.776","77.644","76.876","77.234","77.582","",
"Libya","LBY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.605","48.743","48.893","49.041","49.186","49.328","49.46","49.585","49.713","49.838","49.958","50.075","50.177","50.272","50.359","50.401","50.434","50.458","50.471","50.485","50.704","50.954","50.896","50.859","50.851","50.874","50.885","50.878","50.869","49.121","49.512","50.854","",
"St. Lucia","LCA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.401","67.579","67.79","68.016","68.26","68.521","68.795","69.081","69.372","69.658","69.877","70.139","70.371","70.613","70.88","71.169","71.47","71.788","72.122","72.435","72.722","74.827","75.047","75.307","75.566","75.835","76.124","76.363","75.025","72.347","74.677","76.114","",
"Latin America & Caribbean","LCN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5090943722106","64.8090767352175","65.1963873047564","65.4699292221398","65.740155282382","65.3178326898061","66.151032559941","66.3611275706463","66.4263071395414","66.2906560677775","66.3897876052058","66.5214461227229","66.7942203179466","67.3771544840275","67.7699809960449","68.0742909251448","68.0183946332451","67.9658909134371","68.2912587909243","67.8174542621149","67.565150510565","68.0780085403211","67.926639150738","67.7792876732165","67.9368492255466","68.0195587359205","68.2418179596187","68.484807690378","68.6834465230628","64.672237354605","67.2648569443024","68.1221489860732","",
"Least developed countries: UN classification","LDC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5192393819985","68.4380426999543","68.3200262424232","68.2839478282197","68.3027303052766","68.2665939376864","68.2005598019116","68.1485970018824","68.0773032908712","67.9663430447116","67.8881422517903","67.8094627348355","67.7126228765434","67.6508439585502","67.5758769898735","67.3806631616298","67.1556411525697","66.9336956016925","66.6915279005607","66.4591956749062","66.2319719541566","65.9475378631868","65.7694633807656","65.5732504040385","65.3155930174637","65.2223506496385","65.5229774293972","65.5217357398582","65.3808828118639","64.8294208790029","64.7974052222814","64.8536970291295","",
"Low income","LIC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.5246637522028","70.5000382756058","70.3469047014648","70.215779928724","70.2746648355406","70.3191634255323","70.3311943023364","70.3245522020032","70.3066397422222","70.2760682597074","70.1874079418926","70.0568843916539","69.9120206539099","69.8326331216537","69.7138846984729","69.36692663244","69.0081570982662","68.732520827076","68.4771219364735","68.2406372792684","68.0395769846486","67.5734740438558","67.4496931252257","67.3794560950784","67.1320884998575","67.0626662090254","66.9747725081251","66.7764723161533","66.5223838056643","65.7514247526983","65.8632966076376","66.0099671290608","",
"Liechtenstein","LIE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.811","60.221","60.376","60.789","58.447","59.067","58.931","62.937","61.309","59.461","59.198","58.939","58.686","58.435","58.187","57.947","57.729","57.52","57.307","57.089","56.703","56.377","55.872","55.699","57.93","58.031","58.377","56.297","56.864","55.156","55.881","56.115","",
"Lower middle income","LMC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.2782147078106","59.2568773183017","59.2538012576941","59.2905312148806","59.4537167574558","59.7494304148679","59.9924258515255","60.2559471374227","60.5724596990522","60.7255001858501","60.4097308741963","60.0350981410316","59.7558986527559","59.4879654195716","59.2466248946605","59.288209295585","59.3114305576958","59.2886169346326","59.3446014660182","59.4019119118238","59.0132299744489","58.566588851828","58.5013525462744","58.3865555934503","58.2701103250508","58.0692254528355","57.8600685693857","57.6534277536341","57.5419798029919","56.7217022858531","57.3445898556649","58.2169159191592","",
"Low & middle income","LMY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7285467710828","68.625167783605","68.4591992939344","68.4823791408637","68.4540986955525","68.4021798440271","68.4385492903678","68.4675517415618","68.490505853959","68.4119187398519","68.0935415810966","67.7259467814871","67.4238954371652","67.1549304903737","66.8584775440523","66.6429785054116","66.525654715529","66.2614055017997","66.0881739083869","65.8306395325336","65.654114555183","65.3995277579498","65.1942556724011","65.0237300027084","64.9597758010637","64.8156897730645","64.6745942043911","64.5422905720741","64.4687077938349","63.1180631491269","63.9774009920621","64.5587840772039","",
"Lesotho","LSO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.325","75.193","75.03","74.866","74.676","74.557","74.422","74.271","74.108","73.635","73.155","72.667","72.17","71.664","71.148","70.618","70.079","69.533","68.983","68.433","67.883","67.335","66.793","66.716","66.621","66.581","66.494","66.413","66.345","65.728","65.653","66.586","",
"Late-demographic dividend","LTE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9926582715559","78.8361447292413","78.5886687633369","78.3341822038018","78.197105611672","77.8482309139417","77.6379301472147","77.4036497184376","77.5231897262403","77.3490775736561","77.0114123709626","76.7199044278639","76.380861295746","76.1516407662227","75.94820161532","75.6355665483199","75.3916239740925","75.0996986978883","74.8446053452891","74.388090123892","74.4301197744469","74.3360094942628","74.1402006674337","74.1259705437531","74.171488678364","74.1060905289007","74.0119889758037","73.9435154886643","73.9373101601929","72.6216289601552","73.9166601627151","74.2125208306611","",
"Lithuania","LTU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.752","75.265","74.776","74.278","73.777","73.252","72.68","72.072","72.412","71.035","69.968","69.611","72.049","69.154","68.463","67.292","67.708","68.291","69.501","70.174","71.39","71.906","72.583","73.938","74.376","75.703","76.169","77.468","78.09","78.538","78.202","78.503","",
"Luxembourg","LUX","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.544","63.54","62.784","62.83","60.786","61.155","61.46","61.768","63.08","64.168","64.597","65.842","65.1","66.132","66.851","67.017","67.172","67.322","69.298","68.75","68.493","69.877","70.61","71.461","71.596","70.678","70.947","71.831","72.76","72.941","74.063","74.148","",
"Latvia","LVA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.102","69.594","70.268","70.313","70.486","70.565","70.326","70.009","68.461","67.318","68.067","69.842","69.347","69.347","69.815","71.701","73.247","74.834","74.209","73.483","73.325","74.916","74.576","74.927","76.134","76.734","77.405","78.255","78.021","78.954","76.568","77.651","",
"Macao SAR, China","MAC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.667","63.075","65.38","67.373","69.116","70.63","71.897","71.057","71.125","71.055","70.301","69.285","66.605","67.406","68.652","70.635","73.543","74.71","74.984","74.977","75.937","76.094","76.334","77.228","77.021","76.423","76.578","77.211","77.326","75.911","77.233","77.368","",
"St. Martin (French part)","MAF","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.213","52.507","52.736","52.517","52.973","52.691","52.982","52.925","53.102","53.223","53.131","52.562","52.631","52.679","52.703","52.79","52.834","52.91","52.463","52.015","51.636","50.877","50.864","50.694","50.19","49.305","48.35","48.792","49.264","47.884","48.682","47.7","",
"Monaco","MCO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.28","65.44","65.572","65.665","65.683","65.731","65.679","65.737","65.766","65.756","63.686","62.534","60.52","58.217","57.147","60.323","60.137","61.002","62.227","64.754","65.711","65.986","66.437","70.944","72.133","71.825","70.312","68.603","71.301","71.645","74.219","73.629","",
"Madagascar","MDG","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.458","87.429","87.401","87.383","87.387","87.471","87.56","87.643","87.712","87.761","87.836","87.86","87.868","87.85","87.807","87.804","87.784","87.749","87.701","87.642","87.572","87.498","87.424","87.346","87.268","87.119","86.991","86.88","86.779","85.923","86.202","86.407","",
"Maldives","MDV","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.575","50.95","51.322","51.69","52.057","52.788","53.522","54.255","54.985","55.708","55.486","55.268","55.054","54.841","54.627","54.387","54.114","53.832","53.551","54.551","55.545","56.535","57.521","58.512","59.506","60.498","62.391","64.265","66.131","62.097","64.33","66.378","",
"Middle East & North Africa","MEA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.3553087738349","49.4250315614572","49.5680640965865","49.6311384701977","49.2593583621186","48.9445288134571","48.8470868109566","48.712209179628","49.1787950182916","49.0547513386478","48.7130843447098","48.2899272590928","48.5584795229591","48.8038724372134","49.0378632922258","49.0404603195792","49.0897912664416","48.6172627158724","48.9181949033348","49.2245209880101","48.927542557946","48.9206638888504","49.1866727485352","49.0123667028954","48.9869052557523","49.3152688043955","48.9826489007877","48.8147465085626","48.7262858552827","47.2920395986503","47.7605867333974","48.8544986200007","",
"Mexico","MEX","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.279","60.836","61.471","61.532","61.632","61.741","63.21","62.934","62.151","62.067","61.436","60.967","61.428","62.122","62.993","63.875","64.024","63.747","63.757","63.625","63.842","64.624","64.497","63.967","64.1","64.112","63.981","64.308","65.178","60.557","64.281","65.446","",
"Marshall Islands","MHL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6098455522597","68.5002614553013","68.3322082621467","68.3647568445018","68.3295125957963","68.270177748565","68.3076732532518","68.338448899776","68.3632903779114","68.2804366381569","67.9447494291865","67.5585029181417","67.2429879906865","66.9580587315115","66.6460488986051","66.4372829267737","66.3351702635378","66.0689051775816","65.8991272375108","65.6368377148507","65.4590608028652","65.2189514832677","65.004431486336","64.8227827697118","64.7715993673512","64.6174765669621","64.4675857270057","64.3369322427212","64.2756400575484","62.8648193433354","63.7920263321169","64.4118044872298","",
"North Macedonia","MKD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.248","62.969","62.707","62.419","62.04","61.621","60.347","60.161","59.996","59.803","59.72","59.607","61.901","61.549","61.196","61.18","62.566","63.252","63.515","62.023","63.853","63.66","64.735","65.216","64.818","64.768","65.311","64.966","65.978","65.197","65.049","63.792","",
"Mali","MLI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.312","72.273","72.25","72.21","72.135","72.146","72.118","72.085","72.038","71.968","72.011","71.997","72.012","71.995","72.005","72.071","72.117","72.157","72.183","72.196","72.255","72.279","72.295","72.306","72.477","71.77","71.049","70.02","68.975","67.341","67.387","68.01","",
"Malta","MLT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.211","57.43","57.601","57.675","57.829","58.261","58.494","58.554","58.624","58.073","58.793","58.727","58.573","56.998","57.545","57.709","58.665","59.029","59.425","60.589","62.185","64.266","66.675","68.231","69.187","70.96","72.517","74.926","75.937","77.058","78.058","79.85","",
"Myanmar","MMR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.14","79.605","79.302","78.906","78.546","78.225","77.958","77.674","77.067","76.291","75.66","74.995","74.235","73.498","72.77","72.081","71.461","70.938","70.42","69.976","69.746","69.444","69.106","68.826","68.624","67.402","66.156","66.56","64.747","64.366","59.188","59.277","",
"Middle East & North Africa (excluding high income)","MNA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9505737582174","47.9508908010478","48.0825383248612","48.1665087207124","47.7809020565863","47.4799343500269","47.4176439456985","47.3016796320561","47.8211298142772","47.5460563852994","47.1170470621494","46.5766463670843","46.7792625376089","46.9812515724628","47.1912977802163","47.1010524672803","47.0130555533303","46.2988597822596","46.4978837083132","46.6474668507947","46.1239035655676","45.8675661677578","46.0204077443933","45.7036926597384","45.5253960639605","45.7577189231863","45.4932641849778","45.1943252996896","44.9067763559533","43.2351677401458","43.7300907194725","44.9311153068796","",
"Montenegro","MNE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.752","55.965","56.165","56.251","56.306","56.38","56.467","56.479","56.929","57.007","57.203","57.388","57.565","57.695","57.808","57.749","57.673","57.581","57.698","57.604","57.545","59.076","59.429","62.548","63.643","64.811","65.153","66.815","68.753","64.236","65.599","68.181","",
"Mongolia","MNG","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.592","63.996","64.097","63.958","63.654","63.55","63.377","63.229","63.092","63.049","62.944","62.77","62.514","62.48","62.466","62.457","62.441","60.774","61.01","61.977","63.239","62.769","62.296","62.891","62.749","61.579","62.472","62.492","66.115","64.128","61.932","64.12","",
"Northern Mariana Islands","MNP","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.474","84.311","84.221","84.143","84.063","84.117","84.156","83.914","83.668","83.419","83.166","82.91","82.649","82.384","82.116","81.844","81.569","81.291","81.01","80.725","80.437","80.146","79.852","79.557","79.258","79.214","79.16","79.1","79.033","78.284","78.274","79.084","",
"Mauritania","MRT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.221","47.167","47.129","47.059","47.045","47.018","46.949","46.905","46.864","46.792","46.576","46.372","46.189","45.996","45.818","45.675","45.455","45.265","45.099","44.944","44.792","44.641","44.182","43.682","43.187","42.696","42.21","42.128","42.057","41.637","41.416","42.036","",
"Mauritius","MUS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.812","63.828","63.84","63.808","63.721","63.556","63.392","63.235","63.079","62.925","61.593","62.387","64.629","63.179","63.64","63.453","62.612","62.733","62.968","63.852","63.254","63.574","64.903","65.357","66.124","65.67","66.171","66.043","66.956","63.111","60.458","64.163","",
"Malawi","MWI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.358","80.326","80.35","80.28","80.366","80.458","80.54","80.623","80.68","80.694","80.71","80.727","80.741","80.751","80.758","79.712","78.631","77.509","76.34","75.123","73.859","72.989","72.097","71.181","70.243","69.281","68.299","68.716","69.122","68.973","68.979","69.55","",
"Malaysia","MYS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.62","63.581","63.523","63.495","63.48","63.477","63.498","63.625","63.648","63.626","63.609","63.533","63.436","63.326","63.227","63.151","63.115","62.606","62.953","62.974","64.332","65.532","67.233","67.627","67.943","67.918","68.153","68.712","69.355","69.253","69.775","69.401","",
"North America","NAC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.9071383396368","75.1509559967499","75.1013914868403","75.2640343962502","75.4074342816984","75.5848991043018","75.9182726422042","75.8918925956321","75.8903692740043","75.8695520601343","75.5084182259776","75.2317783515783","74.7635662136969","74.4566727976407","74.3996618355073","74.4803079116913","74.2922059495501","74.2851804895622","73.6395952932334","73.0129282416629","72.5205043085366","72.4820213263529","72.2632309250568","72.1317670648652","72.0642465013178","72.3979251345616","72.7971123184919","73.0424014904858","73.5178939906353","72.3417982915902","72.8406763755017","73.4212772074024","",
"Namibia","NAM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.028","56.962","56.855","56.753","56.135","55.517","54.903","55.067","55.23","55.393","55.679","55.966","56.254","56.542","56.828","57.112","57.399","57.69","57.986","58.288","58.597","58.909","62.949","62.379","62.493","62.596","61.402","60.15","60.175","58.959","59.399","60.406","",
"New Caledonia","NCL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.27","69.428","69.599","69.782","69.995","70.209","70.415","70.562","70.707","70.833","70.908","70.925","70.914","70.857","70.947","71.081","71.073","71.053","71.063","71.133","71.199","71.263","71.345","71.403","70.276","69.106","67.915","66.69","65.425","65.411","64.82","65.245","",
"Niger","NER","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.038","80.029","79.996","79.957","79.913","79.93","79.94","79.976","79.98","79.983","80.075","80.142","80.19","80.228","80.288","80.389","80.458","80.528","80.563","80.608","80.649","78.755","76.727","74.569","74.547","74.555","74.546","74.535","74.511","73.8","73.601","74.361","",
"Nigeria","NGA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.485","60.448","60.361","60.26","60.16","60.134","60.09","60.036","59.973","59.935","59.967","60.034","60.065","60.102","60.127","60.194","60.25","60.296","60.341","60.378","60.422","60.103","59.785","59.658","59.529","59.399","59.267","59.136","59.005","58.437","58.699","59.053","",
